order_id,product_id,quantity,discount,unit_price,sales_amount,cost_amount,profit
514526,20381,2,0.1,1839.58,3311.24,2255.72,1055.52
514526,20100,1,0.2,6015.92,4812.74,4741.76,70.98
514526,20455,1,0.15,5593.7,4754.64,3416.78,1337.86
514527,20296,1,0.05,7035.7,6683.92,5614.2,1069.72
514528,20352,1,0.15,8874.81,7543.59,6832.33,711.26
514528,20156,1,0.05,3397.84,3227.95,2480.41,747.54
514529,20123,1,0.15,2173.81,1847.74,1672.08,175.66
514529,20424,2,0.1,3632.86,6539.15,6199.38,339.77
514530,20085,2,0.05,8145.76,15476.94,11649.54,3827.4
514530,20340,1,0.05,531.7,505.12,332.07,173.05
514531,20326,1,0.05,1446.83,1374.49,1259.65,114.84
514532,20221,1,0.0,1651.05,1651.05,1128.15,522.9
514532,20199,2,0.0,7156.52,14313.04,9915.48,4397.56
514533,20166,1,0.05,5912.54,5616.91,3974.46,1642.45
514533,20108,1,0.1,4452.38,4007.14,3869.98,137.16
514533,20351,1,0.05,9622.01,9140.91,7329.2,1811.71
514534,20171,1,0.2,8042.57,6434.06,5670.39,763.67
514534,20437,2,0.05,9628.87,18294.85,11829.62,6465.23
514534,20103,1,0.1,3387.01,3048.31,2173.8,874.51
514535,20222,1,0.1,7376.87,6639.18,6407.88,231.3
514535,20171,2,0.15,8042.57,13672.37,11340.78,2331.59
514535,20462,1,0.15,10142.65,8621.25,7597.93,1023.32
514535,20028,3,0.15,8574.72,21865.54,16535.67,5329.87
514536,20351,1,0.1,9622.01,8659.81,7329.2,1330.61
514536,20270,1,0.0,5481.78,5481.78,3373.21,2108.57
514537,20125,1,0.05,5644.46,5362.24,3635.53,1726.71
514537,20050,2,0.05,3512.84,6674.4,5386.28,1288.12
514537,20480,1,0.0,2769.33,2769.33,2074.66,694.67
514537,20297,1,0.1,4912.42,4421.18,4147.8,273.38
514538,20119,1,0.0,7927.45,7927.45,6366.39,1561.06
514538,20260,1,0.15,10264.98,8725.23,7303.57,1421.66
514539,20071,1,0.15,7263.71,6174.15,4880.66,1293.49
514540,20134,2,0.05,2762.57,5248.88,4432.72,816.16
514540,20112,1,0.1,7490.05,6741.04,5888.08,852.96
514541,20248,1,0.0,810.2,810.2,619.29,190.91
514542,20418,1,0.0,1227.02,1227.02,902.42,324.6
514542,20135,1,0.1,5509.11,4958.2,3618.86,1339.34
514543,20225,1,0.2,4316.29,3453.03,2750.32,702.71
514543,20050,1,0.0,3512.84,3512.84,2693.14,819.7
514544,20085,1,0.2,8145.76,6516.61,5824.77,691.84
514544,20177,1,0.1,4107.1,3696.39,2724.17,972.22
514545,20193,3,0.05,7292.77,20784.39,17545.02,3239.37
514546,20240,3,0.05,9558.58,27241.95,19264.41,7977.54
514546,20054,1,0.1,1075.38,967.84,733.48,234.36
514547,20420,1,0.1,5685.22,5116.7,3475.08,1641.62
514547,20268,2,0.05,564.79,1073.1,848.14,224.96
514548,20254,1,0.1,7717.61,6945.85,4885.44,2060.41
514548,20357,1,0.1,2680.36,2412.32,2069.42,342.9
514548,20078,1,0.0,8513.86,8513.86,7236.33,1277.53
514549,20007,1,0.0,2558.88,2558.88,1729.43,829.45
514550,20205,1,0.0,1814.0,1814.0,1404.77,409.23
514551,20123,1,0.0,2173.81,2173.81,1672.08,501.73
514551,20055,1,0.0,3880.15,3880.15,2650.91,1229.24
514552,20106,2,0.0,452.93,905.86,598.92,306.94
514553,20376,3,0.0,888.38,2665.14,2060.13,605.01
514554,20027,3,0.0,6448.68,19346.04,14167.29,5178.75
514554,20172,2,0.0,11845.69,23691.38,15650.88,8040.5
514555,20260,1,0.15,10264.98,8725.23,7303.57,1421.66
514555,20216,2,0.1,11932.73,21478.91,15889.52,5589.39
514556,20072,1,0.1,12899.1,11609.19,7985.32,3623.87
514556,20276,2,0.05,10196.85,19374.02,15180.26,4193.76
514556,20166,2,0.1,5912.54,10642.57,7948.92,2693.65
514557,20485,2,0.1,3990.36,7182.65,6876.26,306.39
514557,20406,1,0.0,5768.17,5768.17,5069.52,698.65
514558,20431,1,0.0,6300.74,6300.74,4382.39,1918.35
514558,20130,2,0.05,10415.75,19789.92,14488.28,5301.64
514559,20274,2,0.15,2849.82,4844.69,4292.44,552.25
514559,20258,2,0.15,3562.62,6056.45,5621.16,435.29
514560,20238,1,0.15,6074.88,5163.65,4541.41,622.24
514560,20007,1,0.05,2558.88,2430.94,1729.43,701.51
514561,20187,1,0.05,2776.3,2637.48,2315.81,321.67
514561,20061,1,0.0,4394.73,4394.73,3037.05,1357.68
514561,20034,3,0.0,6635.9,19907.7,16705.62,3202.08
514562,20082,1,0.1,3963.57,3567.21,3347.96,219.25
514562,20156,2,0.0,3397.84,6795.68,4960.82,1834.86
514563,20091,2,0.1,3122.09,5619.76,4690.32,929.44
514564,20230,1,0.1,2114.35,1902.92,1330.25,572.67
514564,20358,1,0.0,2097.46,2097.46,1346.04,751.42
514564,20082,1,0.1,3963.57,3567.21,3347.96,219.25
514564,20214,1,0.0,2248.24,2248.24,1692.87,555.37
514565,20081,1,0.05,1336.39,1269.57,862.62,406.95
514566,20070,1,0.0,754.25,754.25,663.89,90.36
514567,20296,1,0.1,7035.7,6332.13,5614.2,717.93
514567,20200,1,0.15,2059.29,1750.4,1323.62,426.78
514568,20088,1,0.0,5439.16,5439.16,3678.12,1761.04
514568,20436,1,0.15,10196.59,8667.1,6816.89,1850.21
514569,20465,2,0.1,3115.99,5608.78,4737.68,871.1
514570,20024,1,0.0,7772.93,7772.93,4906.05,2866.88
514571,20428,2,0.15,5673.89,9645.61,7868.6,1777.01
514571,20429,2,0.15,3227.73,5487.14,4159.56,1327.58
514571,20300,1,0.1,2151.82,1936.64,1308.98,627.66
514571,20074,1,0.0,7462.73,7462.73,6596.66,866.07
514572,20342,1,0.2,2858.86,2287.09,2491.37,-204.28
514573,20169,2,0.1,2931.21,5276.18,3919.4,1356.78
514573,20242,2,0.15,2097.28,3565.38,3145.28,420.1
514573,20298,1,0.0,3898.74,3898.74,3423.76,474.98
514573,20310,1,0.15,1681.8,1429.53,1309.83,119.7
514574,20372,2,0.05,5717.14,10862.57,9863.84,998.73
514574,20472,1,0.15,9652.69,8204.79,6397.53,1807.26
514575,20133,1,0.0,1098.29,1098.29,815.39,282.9
514576,20160,1,0.0,4952.82,4952.82,3886.93,1065.89
514576,20321,1,0.15,3130.48,2660.91,2532.17,128.74
514577,20443,3,0.1,8117.64,21917.63,18039.45,3878.18
514578,20372,1,0.1,5717.14,5145.43,4931.92,213.51
514579,20495,2,0.05,5359.41,10182.88,8012.84,2170.04
514579,20207,2,0.1,4750.5,8550.9,6159.62,2391.28
514580,20169,2,0.05,2931.21,5569.3,3919.4,1649.9
514580,20239,2,0.1,1408.28,2534.9,1813.34,721.56
514581,20443,1,0.05,8117.64,7711.76,6013.15,1698.61
514581,20090,1,0.05,10893.03,10348.38,6725.04,3623.34
514581,20103,2,0.1,3387.01,6096.62,4347.6,1749.02
514582,20294,2,0.05,6391.52,12143.89,8112.1,4031.79
514582,20026,2,0.1,1107.1,1992.78,1896.32,96.46
514583,20439,1,0.05,8637.69,8205.81,5923.55,2282.26
514584,20100,1,0.1,6015.92,5414.33,4741.76,672.57
514585,20344,1,0.0,5622.86,5622.86,3962.43,1660.43
514585,20198,3,0.05,5941.85,16934.27,13108.59,3825.68
514586,20107,1,0.2,2881.05,2304.84,2484.57,-179.73
514586,20309,1,0.0,8192.11,8192.11,5721.01,2471.1
514586,20212,1,0.15,9447.85,8030.67,6330.96,1699.71
514586,20169,1,0.05,2931.21,2784.65,1959.7,824.95
514587,20195,1,0.0,9791.11,9791.11,6450.19,3340.92
514587,20157,1,0.1,10110.2,9099.18,7810.71,1288.47
514588,20464,1,0.1,9579.47,8621.52,6560.38,2061.14
514588,20302,1,0.0,10455.44,10455.44,7104.02,3351.42
514589,20106,4,0.0,452.93,1811.72,1197.84,613.88
514590,20226,1,0.1,7358.62,6622.76,4496.51,2126.25
514590,20235,1,0.15,882.1,749.78,773.65,-23.87
514591,20316,1,0.1,309.05,278.15,243.31,34.84
514591,20106,1,0.2,452.93,362.34,299.46,62.88
514592,20227,1,0.05,3534.29,3357.58,2171.92,1185.66
514592,20441,1,0.0,684.16,684.16,578.24,105.92
514592,20029,2,0.15,6713.75,11413.38,10980.28,433.1
514593,20156,2,0.1,3397.84,6116.11,4960.82,1155.29
514594,20118,2,0.05,1507.59,2864.42,2601.02,263.4
514595,20004,3,0.05,4428.21,12620.4,8484.78,4135.62
514595,20357,3,0.2,2680.36,6432.86,6208.26,224.6
514595,20407,1,0.0,10543.88,10543.88,7931.14,2612.74
514596,20108,2,0.1,4452.38,8014.28,7739.96,274.32
514596,20031,1,0.2,5277.78,4222.22,4076.76,145.46
514596,20275,2,0.1,441.77,795.19,644.3,150.89
514596,20054,3,0.05,1075.38,3064.83,2200.44,864.39
514597,20013,3,0.15,6206.84,15827.44,12817.5,3009.94
514597,20070,2,0.05,754.25,1433.08,1327.78,105.3
514597,20371,2,0.15,7071.79,12022.04,8629.42,3392.62
514598,20145,1,0.0,1089.65,1089.65,881.15,208.5
514598,20294,1,0.05,6391.52,6071.94,4056.05,2015.89
514599,20163,1,0.15,5076.72,4315.21,4355.18,-39.97
514600,20130,1,0.15,10415.75,8853.39,7244.14,1609.25
514600,20361,1,0.0,6046.68,6046.68,4699.09,1347.59
514600,20011,1,0.1,4470.01,4023.01,3212.41,810.6
514601,20452,1,0.15,8606.24,7315.3,5974.96,1340.34
514601,20308,1,0.15,5348.09,4545.88,3243.8,1302.08
514601,20022,2,0.05,8107.58,15404.4,10185.12,5219.28
514602,20432,1,0.1,2227.95,2005.16,1493.81,511.35
514602,20084,1,0.0,9637.44,9637.44,6284.96,3352.48
514602,20163,2,0.1,5076.72,9138.1,8710.36,427.74
514602,20367,1,0.15,7133.68,6063.63,5869.63,194.0
514603,20223,3,0.15,6278.61,16010.46,12124.98,3885.48
514603,20305,1,0.15,4580.93,3893.79,2790.23,1103.56
514604,20052,1,0.0,6501.81,6501.81,4972.49,1529.32
514604,20113,1,0.0,9797.2,9797.2,6694.93,3102.27
514605,20361,1,0.1,6046.68,5442.01,4699.09,742.92
514606,20314,3,0.05,5482.66,15625.58,12095.58,3530.0
514606,20050,3,0.0,3512.84,10538.52,8079.42,2459.1
514606,20171,1,0.0,8042.57,8042.57,5670.39,2372.18
514607,20013,1,0.1,6206.84,5586.16,4272.5,1313.66
514607,20271,1,0.0,8075.69,8075.69,5315.1,2760.59
514608,20492,2,0.15,9870.88,16780.5,12192.84,4587.66
514608,20450,1,0.15,5447.14,4630.07,4191.6,438.47
514608,20087,1,0.0,9742.11,9742.11,7085.36,2656.75
514609,20063,2,0.1,7090.72,12763.3,9774.96,2988.34
514609,20080,1,0.1,4061.63,3655.47,2626.24,1029.23
514610,20302,3,0.1,10455.44,28229.69,21312.06,6917.63
514610,20286,2,0.1,7988.04,14378.47,10700.28,3678.19
514610,20176,1,0.2,2767.64,2214.11,2406.45,-192.34
514611,20324,3,0.1,7296.57,19700.74,16373.31,3327.43
514612,20077,1,0.05,7813.44,7422.77,5198.79,2223.98
514612,20410,4,0.0,6743.86,26975.44,17510.04,9465.4
514613,20333,2,0.15,9059.5,15401.15,13555.78,1845.37
514613,20348,2,0.1,4361.31,7850.36,7207.38,642.98
514614,20188,3,0.05,2622.83,7475.07,5002.53,2472.54
514614,20051,2,0.15,9754.4,16582.48,11903.94,4678.54
514615,20378,1,0.0,6803.24,6803.24,5362.57,1440.67
514616,20151,1,0.15,1454.27,1236.13,882.11,354.02
514616,20189,1,0.0,8110.86,8110.86,5602.02,2508.84
514616,20320,1,0.1,8726.85,7854.17,6060.9,1793.27
514617,20222,1,0.1,7376.87,6639.18,6407.88,231.3
514617,20381,3,0.0,1839.58,5518.74,3383.58,2135.16
514617,20069,3,0.05,3372.71,9612.22,6692.04,2920.18
514618,20335,3,0.15,12080.97,30806.47,22671.96,8134.51
514618,20339,2,0.2,5949.67,9519.47,9722.4,-202.93
514619,20170,1,0.1,647.69,582.92,530.12,52.8
514620,20338,2,0.0,7496.42,14992.84,12333.34,2659.5
514620,20464,1,0.1,9579.47,8621.52,6560.38,2061.14
514621,20070,1,0.05,754.25,716.54,663.89,52.65
514621,20232,1,0.0,10746.61,10746.61,6840.04,3906.57
514622,20115,2,0.0,5487.22,10974.44,7753.56,3220.88
514623,20127,1,0.05,5216.74,4955.9,4409.18,546.72
514623,20325,1,0.1,9497.81,8548.03,7441.44,1106.59
514624,20432,3,0.05,2227.95,6349.66,4481.43,1868.23
514625,20297,2,0.1,4912.42,8842.36,8295.6,546.76
514625,20071,1,0.2,7263.71,5810.97,4880.66,930.31
514625,20149,1,0.15,12125.95,10307.06,7956.65,2350.41
514626,20234,2,0.0,10384.91,20769.82,14390.14,6379.68
514626,20283,1,0.1,10629.33,9566.4,6945.8,2620.6
514627,20452,1,0.2,8606.24,6884.99,5974.96,910.03
514627,20214,3,0.05,2248.24,6407.48,5078.61,1328.87
514628,20077,1,0.0,7813.44,7813.44,5198.79,2614.65
514629,20194,1,0.05,682.63,648.5,490.4,158.1
514629,20283,2,0.05,10629.33,20195.73,13891.6,6304.13
514630,20378,1,0.05,6803.24,6463.08,5362.57,1100.51
514630,20343,1,0.2,3022.48,2417.98,2106.83,311.15
514630,20443,3,0.05,8117.64,23135.27,18039.45,5095.82
514631,20276,2,0.2,10196.85,16314.96,15180.26,1134.7
514632,20291,1,0.0,2546.37,2546.37,1726.07,820.3
514632,20159,1,0.15,2434.3,2069.16,1511.43,557.73
514632,20007,4,0.1,2558.88,9211.97,6917.72,2294.25
514633,20483,2,0.1,9466.23,17039.21,13543.96,3495.25
514634,20462,1,0.05,10142.65,9635.52,7597.93,2037.59
514635,20441,1,0.1,684.16,615.74,578.24,37.5
514636,20011,2,0.1,4470.01,8046.02,6424.82,1621.2
514637,20050,1,0.0,3512.84,3512.84,2693.14,819.7
514637,20141,1,0.2,8836.58,7069.26,6845.37,223.89
514637,20167,1,0.0,8492.49,8492.49,6359.08,2133.41
514637,20305,3,0.0,4580.93,13742.79,8370.69,5372.1
514638,20496,2,0.0,4214.02,8428.04,6079.96,2348.08
514639,20180,2,0.1,2864.29,5155.72,4588.66,567.06
514639,20263,1,0.15,2029.25,1724.86,1754.54,-29.68
514639,20087,3,0.1,9742.11,26303.7,21256.08,5047.62
514640,20081,2,0.15,1336.39,2271.86,1725.24,546.62
514640,20109,2,0.1,1184.17,2131.51,1996.68,134.83
514641,20039,1,0.2,3079.16,2463.33,2192.76,270.57
514642,20302,2,0.15,10455.44,17774.25,14208.04,3566.21
514642,20167,1,0.15,8492.49,7218.62,6359.08,859.54
514643,20012,1,0.05,7751.36,7363.79,6441.32,922.47
514644,20485,1,0.15,3990.36,3391.81,3438.13,-46.32
514644,20282,1,0.0,2725.13,2725.13,1766.57,958.56
514645,20442,1,0.05,6048.03,5745.63,3730.12,2015.51
514646,20312,1,0.15,6991.48,5942.76,4459.51,1483.25
514646,20202,1,0.15,4144.65,3522.95,2784.35,738.6
514647,20243,3,0.0,8197.47,24592.41,21530.34,3062.07
514648,20126,1,0.05,4304.98,4089.73,3477.41,612.32
514648,20250,4,0.1,6741.45,24269.22,21768.6,2500.62
514648,20110,1,0.2,1549.55,1239.64,1141.27,98.37
514649,20226,1,0.15,7358.62,6254.83,4496.51,1758.32
514650,20061,2,0.05,4394.73,8349.99,6074.1,2275.89
514650,20458,1,0.0,9227.71,9227.71,7454.36,1773.35
514651,20332,1,0.15,4216.08,3583.67,2679.23,904.44
514652,20142,1,0.05,5524.75,5248.51,3931.52,1316.99
514653,20239,1,0.2,1408.28,1126.62,906.67,219.95
514654,20189,2,0.05,8110.86,15410.63,11204.04,4206.59
514654,20144,1,0.15,8405.17,7144.39,6311.77,832.62
514654,20365,2,0.05,10620.45,20178.86,15645.62,4533.24
514655,20429,1,0.0,3227.73,3227.73,2079.78,1147.95
514655,20468,2,0.1,9906.64,17831.95,15968.32,1863.63
514656,20318,2,0.1,5913.3,10643.94,8802.98,1840.96
514657,20058,2,0.15,6308.73,10724.84,8188.94,2535.9
514658,20164,2,0.0,480.97,961.94,789.42,172.52
514658,20013,1,0.1,6206.84,5586.16,4272.5,1313.66
514658,20396,1,0.0,321.25,321.25,237.93,83.32
514659,20172,1,0.05,11845.69,11253.41,7825.44,3427.97
514659,20037,2,0.15,1819.05,3092.38,2746.68,345.7
514660,20144,1,0.1,8405.17,7564.65,6311.77,1252.88
514661,20216,2,0.0,11932.73,23865.46,15889.52,7975.94
514661,20373,1,0.05,6092.1,5787.5,4933.51,853.99
514661,20365,1,0.15,10620.45,9027.38,7822.81,1204.57
514662,20231,1,0.2,5793.34,4634.67,4995.19,-360.52
514662,20071,1,0.1,7263.71,6537.34,4880.66,1656.68
514663,20448,1,0.1,3195.34,2875.81,2201.57,674.24
514663,20447,2,0.0,3984.44,7968.88,5289.06,2679.82
514664,20146,1,0.05,8552.57,8124.94,7077.57,1047.37
514664,20120,1,0.0,4372.55,4372.55,3800.3,572.25
514664,20116,2,0.1,4238.73,7629.71,6333.2,1296.51
514665,20404,1,0.2,1561.43,1249.14,1376.63,-127.49
514665,20464,2,0.1,9579.47,17243.05,13120.76,4122.29
514665,20185,1,0.0,12315.33,12315.33,7723.55,4591.78
514666,20306,1,0.1,2912.81,2621.53,2285.14,336.39
514666,20337,1,0.15,5264.2,4474.57,4187.07,287.5
514667,20379,1,0.05,3333.15,3166.49,2473.54,692.95
514667,20491,1,0.1,9434.38,8490.94,6076.27,2414.67
514668,20479,1,0.15,4029.0,3424.65,2475.58,949.07
514668,20204,3,0.1,1176.47,3176.47,2600.94,575.53
514668,20267,2,0.15,9692.68,16477.56,14128.02,2349.54
514668,20390,1,0.0,9705.49,9705.49,6972.56,2732.93
514669,20346,1,0.0,8969.36,8969.36,6165.36,2804.0
514669,20390,1,0.15,9705.49,8249.67,6972.56,1277.11
514670,20449,1,0.15,3317.07,2819.51,2843.61,-24.1
514670,20102,1,0.2,9075.72,7260.58,6061.83,1198.75
514670,20247,1,0.2,7888.65,6310.92,6367.37,-56.45
514671,20398,2,0.1,1878.22,3380.8,2361.6,1019.2
514671,20090,1,0.0,10893.03,10893.03,6725.04,4167.99
514671,20132,1,0.2,1439.48,1151.58,1251.64,-100.06
514672,20371,1,0.2,7071.79,5657.43,4314.71,1342.72
514672,20364,2,0.05,5121.97,9731.74,7924.46,1807.28
514673,20056,1,0.05,4312.91,4097.26,2656.64,1440.62
514674,20151,2,0.1,1454.27,2617.69,1764.22,853.47
514674,20064,3,0.1,8650.44,23356.19,15842.97,7513.22
514675,20089,1,0.1,1842.04,1657.84,1325.03,332.81
514676,20051,1,0.15,9754.4,8291.24,5951.97,2339.27
514677,20197,2,0.0,4695.35,9390.7,6449.82,2940.88
514677,20331,3,0.05,8194.64,23354.72,17098.17,6256.55
514677,20323,1,0.05,5372.34,5103.72,3849.06,1254.66
514678,20272,1,0.05,3734.49,3547.77,3073.38,474.39
514679,20383,1,0.1,12969.06,11672.15,7896.62,3775.53
514679,20195,1,0.15,9791.11,8322.44,6450.19,1872.25
514679,20241,2,0.15,8748.91,14873.15,15578.5,-705.35
514679,20073,1,0.0,1245.32,1245.32,941.4,303.92
514680,20138,3,0.15,8474.16,21609.11,21719.97,-110.86
514681,20360,1,0.1,8022.93,7220.64,6452.59,768.05
514681,20406,2,0.1,5768.17,10382.71,10139.04,243.67
514682,20050,1,0.1,3512.84,3161.56,2693.14,468.42
514683,20438,1,0.0,11686.89,11686.89,7126.9,4559.99
514683,20367,3,0.1,7133.68,19260.94,17608.89,1652.05
514684,20238,1,0.05,6074.88,5771.14,4541.41,1229.73
514684,20062,2,0.1,9417.36,16951.25,11844.14,5107.11
514685,20130,1,0.05,10415.75,9894.96,7244.14,2650.82
514685,20265,2,0.1,2417.21,4350.98,3714.84,636.14
514685,20032,1,0.15,5606.63,4765.64,4227.86,537.78
514686,20054,1,0.05,1075.38,1021.61,733.48,288.13
514686,20333,1,0.1,9059.5,8153.55,6777.89,1375.66
514686,20474,3,0.05,4731.7,13485.34,9553.08,3932.26
514686,20459,1,0.15,802.83,682.41,666.71,15.7
514687,20463,2,0.0,5447.59,10895.18,6887.76,4007.42
514688,20129,1,0.1,9551.86,8596.67,6531.27,2065.4
514688,20214,2,0.05,2248.24,4271.66,3385.74,885.92
514689,20157,2,0.05,10110.2,19209.38,15621.42,3587.96
514690,20302,2,0.2,10455.44,16728.7,14208.04,2520.66
514691,20294,1,0.05,6391.52,6071.94,4056.05,2015.89
514691,20370,1,0.05,4505.61,4280.33,2878.39,1401.94
514691,20139,1,0.1,9442.33,8498.1,7527.87,970.23
514692,20345,2,0.2,5846.64,9354.62,8811.88,542.74
514692,20323,2,0.05,5372.34,10207.45,7698.12,2509.33
514693,20311,2,0.1,8984.91,16172.84,12166.66,4006.18
514693,20375,1,0.0,7516.93,7516.93,5344.36,2172.57
514693,20499,1,0.15,371.61,315.87,265.23,50.64
514693,20193,1,0.15,7292.77,6198.85,5848.34,350.51
514694,20003,1,0.0,4756.23,4756.23,3559.01,1197.22
514694,20128,1,0.15,10889.84,9256.36,7859.34,1397.02
514694,20239,2,0.1,1408.28,2534.9,1813.34,721.56
514695,20125,1,0.0,5644.46,5644.46,3635.53,2008.93
514695,20279,1,0.05,1915.27,1819.51,1477.73,341.78
514696,20486,3,0.2,9594.72,23027.33,20043.06,2984.27
514697,20136,1,0.1,8213.61,7392.25,5190.12,2202.13
514698,20294,1,0.0,6391.52,6391.52,4056.05,2335.47
514698,20023,1,0.0,2637.59,2637.59,1826.06,811.53
514699,20376,2,0.0,888.38,1776.76,1373.42,403.34
514699,20005,1,0.2,5887.4,4709.92,4919.09,-209.17
514699,20061,1,0.2,4394.73,3515.78,3037.05,478.73
514700,20451,4,0.2,8229.18,26333.38,27442.88,-1109.5
514700,20392,3,0.2,1820.85,4370.04,3880.38,489.66
514701,20104,2,0.0,4165.21,8330.42,5170.54,3159.88
514701,20184,1,0.15,6259.08,5320.22,4062.06,1258.16
514701,20344,1,0.2,5622.86,4498.29,3962.43,535.86
514702,20025,1,0.1,4418.21,3976.39,3157.37,819.02
514702,20425,1,0.15,1499.53,1274.6,1188.08,86.52
514703,20264,1,0.0,8418.78,8418.78,7194.77,1224.01
514703,20107,1,0.05,2881.05,2737.0,2484.57,252.43
514703,20409,3,0.0,5629.49,16888.47,14417.67,2470.8
514704,20306,1,0.1,2912.81,2621.53,2285.14,336.39
514704,20129,2,0.1,9551.86,17193.35,13062.54,4130.81
514704,20267,3,0.0,9692.68,29078.04,21192.03,7886.01
514705,20319,2,0.05,2442.48,4640.71,3758.5,882.21
514705,20144,1,0.0,8405.17,8405.17,6311.77,2093.4
514706,20181,1,0.15,860.78,731.66,550.17,181.49
514706,20139,1,0.1,9442.33,8498.1,7527.87,970.23
514706,20466,1,0.2,3986.85,3189.48,2497.85,691.63
514707,20447,1,0.0,3984.44,3984.44,2644.53,1339.91
514707,20007,1,0.15,2558.88,2175.05,1729.43,445.62
514708,20006,3,0.1,8002.83,21607.64,16979.73,4627.91
514709,20471,3,0.0,8744.19,26232.57,18966.18,7266.39
514709,20125,1,0.1,5644.46,5080.01,3635.53,1444.48
514709,20438,1,0.15,11686.89,9933.86,7126.9,2806.96
514710,20287,3,0.1,4013.18,10835.59,8489.73,2345.86
514710,20245,4,0.1,12246.8,44088.48,29988.32,14100.16
514711,20223,2,0.05,6278.61,11929.36,8083.32,3846.04
514711,20399,1,0.1,9623.45,8661.11,6612.24,2048.87
514712,20455,2,0.1,5593.7,10068.66,6833.56,3235.1
514713,20367,1,0.2,7133.68,5706.94,5869.63,-162.69
514714,20312,1,0.1,6991.48,6292.33,4459.51,1832.82
514714,20390,1,0.15,9705.49,8249.67,6972.56,1277.11
514714,20176,1,0.1,2767.64,2490.88,2406.45,84.43
514714,20175,2,0.0,2086.35,4172.7,2759.74,1412.96
514715,20317,1,0.0,8124.11,8124.11,5154.12,2969.99
514715,20106,2,0.0,452.93,905.86,598.92,306.94
514715,20424,2,0.1,3632.86,6539.15,6199.38,339.77
514716,20353,1,0.15,5017.88,4265.2,3721.54,543.66
514716,20098,1,0.1,7409.27,6668.34,6223.08,445.26
514717,20200,1,0.1,2059.29,1853.36,1323.62,529.74
514717,20294,2,0.05,6391.52,12143.89,8112.1,4031.79
514718,20050,2,0.15,3512.84,5971.83,5386.28,585.55
514718,20058,2,0.15,6308.73,10724.84,8188.94,2535.9
514718,20363,1,0.1,2285.72,2057.15,1966.91,90.24
514719,20332,1,0.05,4216.08,4005.28,2679.23,1326.05
514719,20060,2,0.05,4520.02,8588.04,7276.82,1311.22
514719,20161,1,0.05,5155.22,4897.46,3815.04,1082.42
514720,20340,1,0.05,531.7,505.12,332.07,173.05
514720,20438,1,0.1,11686.89,10518.2,7126.9,3391.3
514720,20067,1,0.2,517.85,414.28,316.15,98.13
514721,20293,1,0.0,8752.84,8752.84,6472.16,2280.68
514721,20254,1,0.05,7717.61,7331.73,4885.44,2446.29
514722,20496,1,0.2,4214.02,3371.22,3039.98,331.24
514722,20142,1,0.05,5524.75,5248.51,3931.52,1316.99
514722,20066,1,0.1,3659.7,3293.73,2705.19,588.54
514723,20195,1,0.1,9791.11,8812.0,6450.19,2361.81
514723,20297,1,0.0,4912.42,4912.42,4147.8,764.62
514723,20231,3,0.2,5793.34,13904.02,14985.57,-1081.55
514724,20424,2,0.1,3632.86,6539.15,6199.38,339.77
514725,20362,2,0.0,11921.77,23843.54,15310.7,8532.84
514726,20099,2,0.05,8282.01,15735.82,14751.9,983.92
514726,20244,1,0.05,6677.24,6343.38,4520.95,1822.43
514726,20464,3,0.05,9579.47,27301.49,19681.14,7620.35
514727,20452,2,0.1,8606.24,15491.23,11949.92,3541.31
514727,20473,2,0.1,5839.57,10511.23,7144.58,3366.65
514727,20200,2,0.2,2059.29,3294.86,2647.24,647.62
514728,20115,1,0.15,5487.22,4664.14,3876.78,787.36
514728,20124,1,0.0,5507.28,5507.28,4155.91,1351.37
514729,20337,2,0.1,5264.2,9475.56,8374.14,1101.42
514729,20250,3,0.05,6741.45,19213.13,16326.45,2886.68
514729,20453,1,0.1,9207.44,8286.7,6706.71,1579.99
514730,20167,2,0.0,8492.49,16984.98,12718.16,4266.82
514730,20231,3,0.15,5793.34,14773.02,14985.57,-212.55
514730,20229,1,0.1,5933.06,5339.75,5270.07,69.68
514731,20154,1,0.15,1260.91,1071.77,962.89,108.88
514731,20473,1,0.1,5839.57,5255.61,3572.29,1683.32
514732,20208,2,0.1,9278.88,16701.98,14343.52,2358.46
514732,20123,1,0.1,2173.81,1956.43,1672.08,284.35
514733,20201,2,0.05,4165.69,7914.81,6853.42,1061.39
514734,20036,1,0.2,7048.79,5639.03,4757.52,881.51
514734,20456,4,0.0,3741.34,14965.36,11465.24,3500.12
514734,20207,1,0.0,4750.5,4750.5,3079.81,1670.69
514734,20287,1,0.05,4013.18,3812.52,2829.91,982.61
514735,20174,3,0.15,3146.31,8023.09,6563.88,1459.21
514736,20085,1,0.05,8145.76,7738.47,5824.77,1913.7
514737,20425,3,0.1,1499.53,4048.73,3564.24,484.49
514738,20234,1,0.1,10384.91,9346.42,7195.07,2151.35
514738,20485,1,0.1,3990.36,3591.32,3438.13,153.19
514739,20465,1,0.0,3115.99,3115.99,2368.84,747.15
514740,20066,1,0.1,3659.7,3293.73,2705.19,588.54
514740,20024,1,0.1,7772.93,6995.64,4906.05,2089.59
514740,20363,1,0.05,2285.72,2171.43,1966.91,204.52
514741,20496,1,0.1,4214.02,3792.62,3039.98,752.64
514742,20361,2,0.0,6046.68,12093.36,9398.18,2695.18
514742,20205,1,0.1,1814.0,1632.6,1404.77,227.83
